,longitude,latitude,row_ID,unit_ID,sig_ID,main_street,cross_street,route,milepoint,times,owner,type,int_ID,ATMSID
0,-85.4993371456453,38.2706320923916,1,MPW017206,SIG017206,OLD HENRY,I 265 RAMP,KY-3084,1.25,24 HOURS,KYTC,1,   76747569996,
1,-85.4984789574179,38.2415894728279,2,MPW017211,SIG017211,SHELBYVILLE,BECKLEY WOODS,US-60,12.291,24 HOURS,KYTC,1,   78959406728,
2,-85.4935498603372,38.2405172324361,3,MPW017290,SIG017290,SHELBYVILLE,LAKE FOREST,US-60,12.58,24 HOURS,KYTC,1,  123759407630,
3,-85.5702122827241,38.3110020720272,4,MPW015159,SIG015159,BROWNSBORO,I 265 RAMP,KY-22,3.7,24 HOURS,KYTC,1,  143907249996,
4,-85.6279652674758,38.2839160242102,5,MPW011726,SIG011726,HERR,LIME KILN,KY-22,0.44,24 HOURS,KYTC,1,  184229013860,
5,-85.632499478084,38.2838889828842,6,MPW011500,SIG011500,U S HIGHWAY 42,HOLIDAY MANOR,US-42,6.13,24 HOURS,KYTC,1,  187067127686,
6,-85.6038126973631,38.2586739353754,7,MPW013156,SIG013156,LYNDON,NEW LA GRANGE,KY-146,0.98,24 HOURS,KYTC,1,  235327744625,
7,-85.6300103645926,38.2508229915511,8,MPW011581,SIG011581,BRAMTON,SHELBYVILLE,US-60,4.95,24 HOURS,KYTC,1,  262606465940,
8,-85.6281977328899,38.2506927303934,9,MPW011670,SIG011670,STONEHENGE,SHELBYVILLE,US-60,5.05,24 HOURS,KYTC,1,  263000555940,
9,-85.6362346896495,38.2513489029286,10,MPW011296,SIG011296,FAIRMEADE,SHELBYVILLE,US-60,4.61,24 HOURS,KYTC,1,  264621205940,
10,-85.6684598740601,38.2228824001095,11,MPW009450,SIG009450,BON AIR,PEE WEE REESE,KY-155,15.652,24 HOURS,KYTC,1,  312405959397,
11,-85.6187078465652,38.2229192941313,12,MPW012210,SIG012210,BROWNS,LOWE,,,24 HOURS,METRO,1,  313107233967,
12,-85.6279772783086,38.2199841167013,13,MPW011654,SIG011654,TAYLORSVILLE,YORKSHIRE,KY-155,13.442,24 HOURS,KYTC,1,  318763947434,
13,-85.6257853534856,38.2198410700859,14,MPW011780,SIG011780,BROWNS,HIKES,KY-155,13.314,24 HOURS,KYTC,1,  319207232930,
14,-85.672352830643,38.2126110023436,15,MPW009242,SIG009242,BARDSTOWN,GARDINER,US-31E,12.133,24 HOURS,KYTC,1,  338103842479,
15,-85.6021268254048,38.2954261781982,16,MPW013311,SIG013311,BROWNSBORO,BARBOUR,KY-22,1.71,24 HOURS,KYTC,1,  428707248262,
16,-85.5745836336179,38.2629596737917,17,MPW014859,SIG014859,ORMSBY STATION,HURSTBOURNE,KY-1747,14.76,24 HOURS,KYTC,1,  448089749125,
17,-85.6347289958909,38.281357006173,18,MPW011392,SIG011392,BROWNSBORO,NORTHFIELD,US-42,5.92,24 HOURS,KYTC,1,  459007243105,
18,-85.5388990604605,38.2169272396906,19,MPW016351,SIG016351,BLUEGRASS,BLANKENBAKER,KY-913,2.26,24 HOURS,KYTC,1,  487305747624,
19,-85.5974552560227,38.2181939846279,20,MPW013501,SIG013501,BLOWING TREE,TAYLORSVILLE,KY-155,11.79,24 HOURS,KYTC,1,  591905636394,
20,-85.5396137968783,38.2252064732745,21,MPW016337,SIG016337,BLANKENBAKER,I 64 RAMP,KY-913,2.85,24 HOURS,KYTC,1,  515176249997,
21,-85.6553934067078,38.2529051290944,22,MPW010182,SIG010182,BRECKENRIDGE,CHENOWETH,US-60,3.54,24 HOURS,KYTC,1,  518306561093,
22,-85.5926897069294,38.1985097078514,23,MPW013764,SIG013764,SIX MILE,STONY BROOK,,,24 HOURS,METRO,1,  573360058946,
23,-85.603079975087,38.1985766287947,24,MPW013130,SIG013130,SIX MILE,HURSTBOURNE,KY-1747,9.58,24 HOURS,KYTC,1,  575160059126,
24,-85.6340909945321,38.2242058420151,25,MPW011371,SIG011371,DEEBET,HILLBROOK,KY-1932,3.21,24 HOURS,KYTC,1,  622916302765,
25,-85.5754815884516,38.2286444424675,26,MPW014758,SIG014758,TIMBERWOOD,LINN STATION,,,24 HOURS,JEFFERSONTOWN,1,  658524454096,
26,-85.5776806133692,38.2269582112614,27,MPW014632,SIG014632,HURSTBOURNE,BLAIRWOOD,KY-1747,12.16,24 HOURS,KYTC,1,670491260875,
27,-85.5781061553905,38.2253307277049,28,MPW014608,SIG014608,BLAIRWOOD ACCESS,HURSTBOURNE,KY-146,7.847,24 HOURS,KYTC,1,6711D2639126,
28,-85.5760352213046,38.3038480288341,29,MPW014813,SIG014813,SPRINGHURST,SPRINGBROOKE,KY-1747,18.27,24 HOURS,KYTC,1,  705491239124,
29,-85.5753866887699,38.3069568751965,30,MPW014860,SIG014860,BROWNSBORO,SUMMIT PLAZA,KY-22,3.47,24 HOURS,KYTC,1,  72110724D626,
30,-85.5614042823562,38.3155608849372,31,MPW015642,SIG015642,BALLARDSVILLE,NEW CHAMBERLAIN,KY-22,4.42,24 HOURS,KYTC,1,  77720364D473,
31,-85.6675781118941,38.2013493133522,32,MPW009466,SIG009466,ADELE,BASHFORD MANOR,,,24 HOURS,METRO,1,  778802760404,
32,-85.6702936778536,38.1999547388388,33,MPW009330,SIG009330,BASHFORD MANOR,MAYO,,,24 HOURS,METRO,1,  780004044270,
33,-85.6597992278277,38.1562320099155,34,MPW009873,SIG009873,FERN VALLEY,SHEPHERDSVILLE,KY-2052,1.21,24 HOURS,KYTC,1,2,
34,-85.5711200603714,38.182862316433,35,MPW014972,SIG014972,BILLTOWN,MICHAELE,KY-1819,8.36,24 HOURS,KYTC,1,  863401887588,
35,-85.5493802222876,38.1505166001256,36,MPW015978,SIG015978,BILLTOWN,GELLHAUS,KY-1819,5.53,24 HOURS,KYTC,1, 1051401882506,
36,-85.6051131617135,38.1689650832479,37,MPW012965,SIG012965,BARDSTOWN,HURSTBOURNE,US-31E,7.25,24 HOURS,KYTC,1, 1141203849126,
37,-85.5849691245223,38.1452010351556,38,MPW014147,SIG014147,BARDSTOWN,BROOKRIDGE VILLAGE,US-31E,5.18,24 HOURS,KYTC,1, 115450384D372,
38,-85.5858674320906,38.1470594895695,39,MPW014096,SIG014096,BARDSTOWN,CEDARLOOK,US-31E,5.33,24 HOURS,KYTC,1, 1157403841459,
39,-85.5634571224705,38.1955623197198,40,MPW015440,SIG015440,OLD TAYLORSVILLE,SHELBY,,,24 HOURS,JEFFERSONTOWN,1, 1169648495935,
40,-85.7529046036859,38.2143941378131,41,MPW005886,SIG005886,UNIVERSITY,I 65 RAMP,I-65,0.241,24 HOURS,KYTC,1,12154F2719998,
41,-85.6992171859861,38.2773437750726,42,MPW008014,SIG008014,ZORN,RIVER,,,24 HOURS,METRO,1, 1216875538199,
42,-85.7799503199803,38.2578034140667,43,MPW004434,SIG004434,18TH,MARKET,US-31W,20.554,24 HOURS,KYTC,1, 1267418834214,
43,-85.7766340692924,38.2574336471018,44,MPW004668,SIG004668,MARKET,16TH,US-31W,20.735,24 HOURS,KYTC,1, 1269742146007,
44,-85.7249427082433,38.2573199285237,45,MPW007051,SIG007051,ADAMS,STORY,US-42,0.455,24 HOURS,KYTC,1, 1273200166183,
45,-85.7942644941208,38.2552059385663,46,MPW003520,SIG003520,26TH,MUHAMMAD ALI,,,24 HOURS,METRO,1, 1277965847012,
46,-85.7657056357764,38.2428136772813,47,MPW005334,SIG005334,BRECKINRIDGE,8TH,,,24 HOURS,METRO,1, 1318106581885,
47,-85.7640537517823,38.2426490390335,48,MPW005436,SIG005436,BRECKINRIDGE,7TH,,,24 HOURS,METRO,1, 1319506585899,
48,-85.7563255268881,38.2385738040112,49,MPW005792,SIG005792,KENTUCKY,2ND,KY-1020,11.595,24 HOURS,KYTC,1, 1331035325872,
49,-85.8071834109446,38.2373681935814,50,MPW002849,SIG002849,DUMESNIL,32ND,,,24 HOURS,METRO,1, 1332616986456,
50,-85.7867792757615,38.2374134825534,51,MPW003972,SIG003972,DIXIE,OAK,,,24 HOURS,METRO,1, 1333716124719,
51,-85.8005338851046,38.2367760887052,52,MPW003124,SIG003124,DUMESNIL,28TH,,,24 HOURS,METRO,1, 1335416986570,
52,-85.7783665997293,38.2366507187665,53,MPW004512,SIG004512,15TH,OAK,,,24 HOURS,METRO,1, 1336922044719,
53,-85.7512679079657,38.2364761672482,54,MPW006004,SIG006004,FLOYD,ST CATHERINE,,,24 HOURS,METRO,1, 1339222545785,
54,-85.7399645017136,38.2332137323448,55,MPW006493,SIG006493,LOGAN,OAK,KY-864,14.615,24 HOURS,KYTC,1, 1352039214718,
55,-85.7573872197556,38.2325578935826,56,MPW005748,SIG005748,ORMSBY,2ND,KY-1020,11.172,24 HOURS,KYTC,1, 1353748035872,
56,-85.761357133168,38.2291565034938,57,MPW005560,SIG005560,4TH,MAGNOLIA,,,24 HOURS,METRO,1, 1365723054130,
57,-85.7904851422796,38.2283030908344,58,MPW003747,SIG003747,DIXIE,HILL,,,24 HOURS,METRO,1, 1367216122934,
58,-85.7569469729526,38.2254763748391,59,MPW005761,SIG005761,1ST,HILL,,,24 HOURS,METRO,1, 1377622232933,
59,-85.6964901374712,38.2257173691626,60,MPW008105,SIG008105,BARDSTOWN,BOULEVARD NAPOLEON,US-31E,13.799,24 HOURS,KYTC,1, 1379703840617,
60,-85.7621413157004,38.2246997840974,61,MPW005520,SIG005520,4TH,GAULBERT,,,24 HOURS,METRO,1, 1380523052499,
61,-85.7067929587732,38.225100414635,62,MPW007660,SIG007660,NORRIS,SPEED,,,24 HOURS,METRO,1, 1382445916082,
62,-85.7301583402794,38.2239891343307,63,MPW006866,SIG006866,EASTERN,GOSS,US-60,5.522,24 HOURS,KYTC,1, 1385718352592,
63,-85.7757424532828,38.221167128061,64,MPW004673,SIG004673,INDUSTRY,7TH,,,24 HOURS,METRO,1, 1396631615899,
64,-85.7628323889305,38.2207499410401,65,MPW005480,SIG005480,4TH,CARDINAL,,,24 HOURS,METRO,1, 1398423053344,
65,-85.7774031425097,38.220086217813,66,MPW004565,SIG004565,ALGONQUIN,7TH,KY-2054,2.519,24 HOURS,KYTC,1, 1401800615899,
66,-85.8179721092264,38.2154415187368,67,MPW002319,SIG002319,CAMP GROUND,MILLERS,KY-1934,10.12,24 HOURS,KYTC,1, 1413709254388,
67,-85.7230693922333,38.2140126765415,68,MPW007082,SIG007082,MCKINLEY,AUDUBON PLAZA,KY-864,12.901,24 HOURS,KYTC,1, 1424842928241,
68,-85.7644323546392,38.2116419202207,69,MPW005360,SIG005360,4TH,MONTANA,,,24 HOURS,METRO,1, 1434023054437,
69,-85.7646653601857,38.2103376203237,70,MPW005350,SIG005350,4TH,WINKLER,US-60,3.072,24 HOURS,KYTC,1, 1440423057237,
70,-85.7507179094324,38.2029359152605,71,MPW005992,SIG005992,CENTRAL,CRITTENDEN,KY-1631,1.038,24 HOURS,KYTC,1, 1473210411342,
71,-85.5184542082173,38.2435080588319,72,MPW016924,SIG016924,AIKEN,SHELBYVILLE,US-60,11.2,24 HOURS,KYTC,1,   31800325940,
72,-85.488321480259,38.2389019348276,73,MPW017372,SIG017372,SHELBYVILLE,BECKLEY STATION,US-60,12.9,24 HOURS,KYTC,1,   49459409983,
73,-85.5061093647524,38.2970244992681,74,MPW017116,SIG017116,LA GRANGE,WESTPORT,KY-1447,9.24,24 HOURS,KYTC,1,   92637077132,
74,-85.6356817045868,38.2804341087629,75,MPW011345,SIG011345,BROWNSBORO,I 264 RAMP,US-42,5.8,24 HOURS,KYTC,1,  127507249995,
75,-85.6462567062653,38.2211065259763,76,MPW010680,SIG010680,FURMAN,I 264 RAMP,KY-155,14.44,24 HOURS,KYTC,1,  128323499995,
76,-85.6621749288088,38.2534504367295,77,MPW009839,SIG009839,BAUER,MASONIC HOME,US-60,3.185,24 HOURS,KYTC,1,  252604157657,
77,-85.6525612557404,38.2526675455118,78,MPW010357,SIG010357,SHELBYVILLE,WILLIS,US-60,3.7,24 HOURS,KYTC,1,  256359407199,
78,-85.6608984174179,38.2516989453523,79,MPW009914,SIG009914,BAUER,LEXINGTON,US-60,10.339,24 HOURS,KYTC,1,  257604153838,
79,-85.5749935487793,38.2865844025158,80,MPW014742,SIG014742,WESTPORT RD,WESTPORT CIR,KY-1447,5.1,24 HOURS,KYTC,1,  181871327354,
80,-85.6454639699993,38.2742194952183,81,MPW010785,SIG010785,BLANKENBAKER,BROWNSBORO,US-42,5.15,24 HOURS,KYTC,1,  203305490724,
81,-85.6699335137392,38.2647603889657,82,MPW009415,SIG009415,BROWNSBORO,COUNTRY,US-42,3.66,24 HOURS,KYTC,1,  221407241300,
82,-85.6413792007958,38.2601394720214,83,MPW011019,SIG011019,HUBBARDS,WESTPORT,KY-1447,0.93,24 HOURS,KYTC,1,  230130077132,
83,-85.5401665546061,38.246580498205,84,MPW000218,SIG000218,SHELBYVILLE,MADISON,US-60,9.68,24 HOURS,KYTC,1,  274059409985,
84,-85.5815372083472,38.2202808493589,85,MPW014418,SIG014418,HURSTBOURNE,I 64 RAMP,KY-1747,11.68,24 HOURS,KYTC,1,  319391269997,
85,-85.6644820934022,38.2029254605165,86,MPW009633,SIG009633,BARDSTOWN,BASHFORD MANOR,US-31E,11.343,24 HOURS,KYTC,1,  373503840404,
86,-85.6251048255161,38.1976097020095,87,MPW011795,SIG011795,BRECKENRIDGE,SIX MILE,KY-1932,1.13,24 HOURS,KYTC,1,  391606566005,
87,-85.541709180243,38.2993227177694,88,MPW016311,SIG016311,CHAMBERLAIN,WESTPORT,KY-1447,7.04,24 HOURS,KYTC,1,  418910537132,
88,-85.578874013549,38.2676441713653,89,MPW014610,SIG014610,NEW LA GRANGE,WHIPPS MILL,KY-146,3.96,24 HOURS,KYTC,1,  445646257158,
89,-85.6380516441212,38.2784701730473,90,MPW011230,SIG011230,BROWNSBORO,RUDY,US-42,5.65,24 HOURS,KYTC,1,  459107245655,
90,-85.6353062270067,38.2414721443236,91,MPW011333,SIG011333,BROWNS,KRESGE,,,24 HOURS,METRO,1,  466607234084,
91,-85.6704742877952,38.2540671016074,92,MPW009382,SIG009382,CANNONS,FRANKFORT,US-60,2.733,24 HOURS,KYTC,1,  579809362323,
92,-85.5439793566857,38.2450422794784,93,MPW016205,SIG016205,HERITAGE HILL,SHELBYVILLE,US-60,9.51,24 HOURS,KYTC,1,  589625035940,
93,-85.6220018587607,38.3232027513065,94,MPW012121,SIG012121,U S HIGHWAY 42,I 265 RAMP,US-42,8.95,24 HOURS,KYTC,1,514667129996,
94,-85.6353094945818,38.2335414181915,95,MPW011322,SIG011322,DUTCHMANS,DUPONT,,,24 HOURS,METRO,1,  531617171747,
95,-85.5775607983635,38.3051551015271,96,MPW014719,SIG014719,BROWNSBORO,HURSTBOURNE,KY-22,3.29,24 HOURS,KYTC,1,  543707249125,
96,-85.5975903507776,38.2109084384474,97,MPW013487,SIG013487,STONY BROOK,HURSTBOURNE,KY-1747,10.55,24 HOURS,KYTC,1,  573689469126,
97,-85.5471144496277,38.2440992535695,98,MPW016105,SIG016105,SHELBYVILLE,BLANKENBAKER,KY-913,4.22,24 HOURS,KYTC,1,  648159407624,
98,-85.576953164481,38.242116497672,99,MPW014684,SIG014684,WHITTINGTON,HURSTBOURNE,KY-1747,13.2,24 HOURS,KYTC,1,  649173539126,
99,-85.5769852525228,38.2397510589372,100,MPW014680,SIG014680,WILLIAMSBURG,HURSTBOURNE,KY-1747,13.04,24 HOURS,KYTC,1,  649867059126,
100,-85.5769048856042,38.246431215218,101,MPW014691,SIG014691,SHELBYVILLE,HURSTBOURNE,US-60,7.86,24 HOURS,KYTC,1,  663759409125,
101,-85.5774509449161,38.2287928505811,102,MPW014642,SIG014642,LINN STATION,HURSTBOURNE,KY-1747,12.29,24 HOURS,KYTC,1,  669340969126,
102,-85.5642801128302,38.265544362217,103,MPW015459,SIG015459,DORSEY,HURSTBOURNE,KY-1747,15.33,24 HOURS,KYTC,1,  692016609125,
103,-85.5533179112242,38.2962426297371,104,MPW015936,SIG015936,TOWNE CENTER,INDIAN LAKE,KY-1447,6.39,24 HOURS,KYTC,1,  719824139533,
104,-85.6284356808548,38.2929322503502,105,MPW011706,SIG011706,U S HIGHWAY 42,SEMINARY,US-42,6.8,24 HOURS,KYTC,1,  756067128657,
105,-85.567446894709,38.3127254031212,106,MPW015317,SIG015317,BROWNSBORO,CHAMBERLAIN,KY-22,4.03,24 HOURS,KYTC,1,  777807241053,
106,-85.6147805287867,38.1236768720697,107,MPW012335,SIG012335,BEULAH CHURCH,I 265 RAMP,KY-864,3.37,24 HOURS,KYTC,1,  822105189996,
107,-85.6225760793623,38.1788351932372,108,MPW011928,SIG011928,BARDSTOWN,WATTERSON,US-31E,8.42,24 HOURS,KYTC,1,2,
108,-85.6458243846218,38.1577635187891,109,MPW010642,SIG010642,FERN VALLEY,POPLAR LEVEL,KY-864,6.92,24 HOURS,KYTC,1,  825121905123,
109,-85.6399785097228,38.1883167876027,110,MPW011021,SIG011021,BARDSTOWN,BUECHEL,US-31E,9.55,24 HOURS,KYTC,1,2,
110,-85.5920591435763,38.155173730739,111,MPW013753,SIG013753,FERN CREEK,FERNDALE,,,24 HOURS,METRO,1,  914321812184,
111,-85.62840628387,38.1373165120613,112,MPW011554,SIG011554,OUTER,VAUGHN MILL,KY-1065,9.25,24 HOURS,KYTC,1,  954248156840,
112,-85.5796103625348,38.1341524000791,113,MPW014432,SIG014432,BARDSTOWN,BRENTLINGER,US-31E,4.37,24 HOURS,KYTC,1,  961703840667,
113,-85.5909333471413,38.1575516835064,114,MPW013810,SIG013810,BARDSTOWN,FERN CREEK,US-31E,6.12,24 HOURS,KYTC,1, 1043603842181,
114,-85.5899339293576,38.1554771152786,115,MPW013876,SIG013876,BARDSTOWN,FERNDALE,US-31E,5.96,24 HOURS,KYTC,1, 1043703842184,
115,-85.6431533886633,38.1228502845441,116,MPW010747,SIG010747,MANSLICK,SMYRNA,KY-2845,2.0,24 HOURS,KYTC,1, 1079841656026,
116,-85.6701973056086,38.096356656382,117,MPW009232,SIG009232,PRESTON,OLD PRESTON,KY-61,1.0,24 HOURS,KYTC,1, 108745144D539,
117,-85.5746178034511,38.1254175306188,118,MPW014696,SIG014696,BARDSTOWN,GLENMARY FARM,US-31E,3.71,24 HOURS,KYTC,1, 1105803848648,
118,-85.5841924066051,38.1435940986198,119,MPW014197,SIG014197,BARDSTOWN,I 265 RAMP,US-31E,4.98,24 HOURS,KYTC,1, 1154803849996,
119,-85.6052927369977,38.1879302521578,120,MPW012973,SIG012973,HURSTBOURNE CROSSINGS,HURSTBOURNE,KY-1747,8.879,24 HOURS,KYTC,1, 1186089229126,
120,-85.6700526493778,38.0883192404545,121,MPW009230,SIG009230,ANTLE,MUD,,,24 HOURS,METRO,1, 1210334244487,
121,-85.696857459751,38.2743609758259,122,MPW008139,SIG008139,ZORN,I 71 RAMP,I-71,0.0,24 HOURS,KYTC,1, 1217575539999,
122,-85.7863197057421,38.2599308213393,123,MPW004016,SIG004016,MAIN,22ND,US-31W,20.3,24 HOURS,KYTC,1, 1258341396580,
123,-85.7846622284963,38.2597488628698,124,MPW004124,SIG004124,MAIN,21ST,US-31W,20.39,24 HOURS,KYTC,1, 1259141396573,
124,-85.7763945094316,38.2588166629242,125,MPW004681,SIG004681,W MAIN ST,N 16TH ST,US-31W,20.845,24 HOURS,KYTC,1, 1263960066007,
125,-85.7749778666356,38.257246386112,126,MPW004760,SIG004760,15TH,MARKET,US-31W,20.83,24 HOURS,KYTC,1, 1270622044214,
126,-85.7806669324642,38.2536916139682,127,MPW004392,SIG004392,18TH,MUHAMMAD ALI,,,24 HOURS,METRO,1, 1282918837012,
127,-85.7945024701584,38.253007566871,128,MPW003506,SIG003506,CHESTNUT,26TH,,,24 HOURS,METRO,1, 1284811146584,
128,-85.7827127223574,38.2516925361716,129,MPW004253,SIG004253,CHESTNUT,19TH,,,24 HOURS,METRO,1, 1288411144567,
129,-85.7879048717895,38.2509412920301,130,MPW003924,SIG003924,MAGAZINE,22ND,US-31W,19.68,24 HOURS,KYTC,1, 1291141286580,
130,-85.7732540271655,38.247794208213,131,MPW004851,SIG004851,BROADWAY,13TH,US-150,1.559,24 HOURS,KYTC,1, 1303707026442,
131,-85.7842426676737,38.2436620918545,132,MPW004133,SIG004133,DIXIE,GARLAND,,,24 HOURS,METRO,1, 1314516122482,
132,-85.7879508544451,38.2410658645422,133,MPW003901,SIG003901,GREENWOOD,DR W J HODGE,US-31W,19.09,24 HOURS,KYTC,1, 1323326516574,
133,-85.7727958399553,38.2408695133511,134,MPW004876,SIG004876,KENTUCKY,12TH,,,24 HOURS,METRO,1, 1324635326566,
134,-85.7596393301724,38.2389354133575,135,MPW005657,SIG005657,4TH,KENTUCKY,,,24 HOURS,METRO,1, 1329623053532,
135,-85.757981148841,38.2387561817504,136,MPW005724,SIG005724,KENTUCKY,3RD,KY-1020,11.49,24 HOURS,KYTC,1, 1330235326438,
136,-85.7903646993794,38.2365184656001,137,MPW003761,SIG003761,DUMESNIL,22ND,US-31W,18.665,24 HOURS,KYTC,1, 1336816986580,
137,-85.7871997166637,38.236384058865,138,MPW003952,SIG003952,DIXIE,DUMESNIL,,,24 HOURS,METRO,1, 1337716121698,
138,-85.7736157500363,38.2362345952724,139,MPW004808,SIG004808,OAK,12TH,,,24 HOURS,METRO,1, 1338947196566,
139,-85.7491046227612,38.2362193675237,140,MPW006098,SIG006098,PRESTON,ST CATHERINE,KY-61,11.685,24 HOURS,KYTC,1, 1339851435785,
140,-85.7394413448167,38.2362471846873,141,MPW006516,SIG006516,KENTUCKY,LOGAN,KY-864,14.872,24 HOURS,KYTC,1, 1340035313921,
141,-85.7603287982882,38.2350211462358,142,MPW005615,SIG005615,4TH,OAK,,,24 HOURS,METRO,1, 1343823054719,
142,-85.7570064624163,38.2347221488077,143,MPW005766,SIG005766,OAK,2ND,KY-1020,11.372,24 HOURS,KYTC,1, 1345047195872,
143,-85.7494757040665,38.2340595569917,144,MPW006078,SIG006078,OAK,PRESTON,KY-61,11.525,24 HOURS,KYTC,1, 1347947185143,
144,-85.7640301874238,38.2331655762869,145,MPW005425,SIG005425,ORMSBY,6TH,,,24 HOURS,METRO,1, 1350648036009,
145,-85.7590503827048,38.2327116634903,146,MPW005679,SIG005679,ORMSBY,3RD,KY-1020,11.171,24 HOURS,KYTC,1, 1353048036438,
146,-85.7545552806631,38.2294738476458,147,MPW005841,SIG005841,BROOK,WOODBINE,,,24 HOURS,METRO,1, 1364507077266,
147,-85.7602617073706,38.2258278165809,148,MPW005612,SIG005612,HILL,3RD,KY-1020,10.7,24 HOURS,KYTC,1, 1376029346438,
148,-85.7263005801132,38.2253637889879,149,MPW006997,SIG006997,CASTLEVALE,EASTERN,US-60,5.759,24 HOURS,KYTC,1, 1380610041835,
149,-85.6961238827975,38.223517787216,150,MPW008122,SIG008122,BOULEVARD NAPOLEON,DOUGLASS,,,24 HOURS,METRO,1, 1390106171665,
150,-85.7959927963789,38.2146876145851,151,MPW003362,SIG003362,DIXIE,MILLERS,US-31W,17.04,24 HOURS,KYTC,1, 1418116124388,
151,-85.7170450933268,38.2101927391726,152,MPW007252,SIG007252,NIGHTINGALE,POPLAR LEVEL,KY-864,12.471,24 HOURS,KYTC,1, 1444245635123,
152,-85.8022501892702,38.2007887682918,153,MPW003032,SIG003032,DIXIE,FARNSLEY,US-31W,16.02,24 HOURS,KYTC,1, 1479416122147,
153,-85.7096390601335,38.2014042767493,154,MPW007535,SIG007535,MERCER,POPLAR LEVEL,KY-864,11.747,24 HOURS,KYTC,1, 1481843365123,
154,-85.7907829770621,38.1965453588228,155,MPW003677,SIG003677,BERRY,POWELL,US-60,1.034,24 HOURS,KYTC,1, 1495505055136,
155,-85.8137132983717,38.1944866025782,156,MPW002515,SIG002515,CRUMS,JANELL,KY-2049,1.35,24 HOURS,KYTC,1, 1502513583311,
156,-85.5811482677354,38.246743980344,157,MPW014458,SIG014458,WHITTINGTON,SHELBYVILLE,US-60,7.63,24 HOURS,KYTC,1,28011E9395940,
157,-85.8088050788773,38.245840663045,158,MPW002796,SIG002796,LOUIS COLEMAN JR,GARLAND,,,24 HOURS,METRO,1,28210E9852482,
158,-85.8076930361264,38.2567082396965,159,MPW002845,SIG002845,LOUIS COLEMAN JR,MUHAMMAD ALI,,,24 HOURS,METRO,1,28218E9857012,
159,-85.806876239683,38.2609310719971,160,MPW002882,SIG002882,LOUIS COLEMAN JR,MARKET,,,24 HOURS,METRO,1,28222E9854214,
160,-85.5425208228744,38.2307614779871,161,MPW016240,SIG016240,MARTIN HOUSE,WATTERSON,KY-913,3.26,24 HOURS,KYTC,1,28607E0487355,
161,-85.476642612597,38.1908225869825,162,MPW017546,SIG017546,TAYLORSVILLE LAKE,TAYLORSVILLE,KY-155,4.26,24 HOURS,KYTC,1,2895999586394,
162,-85.5158835105639,38.2898711401733,163,MPW016988,SIG016988,CHAMBERLAIN,COLLINS,,,24 HOURS,METRO,1,   28110531224,
163,-85.5096184783951,38.2425667823395,164,MPW017059,SIG017059,SHELBYVILLE,URTON,US-60,11.68,24 HOURS,KYTC,1,   32359406711,
164,-85.5062498273154,38.268013378229,165,MPW017104,SIG017104,OLD HENRY,I 265 RAMP,KY-3084,0.838,24 HOURS,KYTC,1,   76447569996,
165,-85.6120159352079,38.3545831585532,166,MPW012788,SIG012788,COVERED BRIDGE,U S HIGHWAY 42,US-42,11.22,24 HOURS,KYTC,1,  139713056712,
166,-85.5537638651956,38.2212561760905,167,MPW015878,SIG015878,BLUEGRASS,WATTERSON,KY-1819,11.77,24 HOURS,KYTC,1,  144105747355,
167,-85.5404220928277,38.2265888776422,168,MPW016309,SIG016309,OLD BLANKENBAKER,BLANKENBAKER,KY-913,2.95,24 HOURS,KYTC,1,1457F4227624,
168,-85.5723217178215,38.2876095798876,169,MPW015010,SIG015010,WESTPORT,HURSTBOURNE,KY-1447,5.25,24 HOURS,KYTC,1,  181771329125,
169,-85.6542302829194,38.2514476897759,170,MPW010256,SIG010256,BRECKENRIDGE,WILLIS,KY-1932,5.4,24 HOURS,KYTC,1,  259306567199,
170,-85.6519727121805,38.248678023155,171,MPW010393,SIG010393,BRECKENRIDGE,GRANDVIEW,KY-1932,5.18,24 HOURS,KYTC,1,  268106562607,
171,-85.5770737936694,38.22239328524,172,MPW014657,SIG014657,BLUEGRASS,PLANTSIDE,,,24 HOURS,JEFFERSONTOWN,1,  315105745094,
172,-85.6068427312726,38.2189820954427,173,MPW012933,SIG012933,LOWE,TAYLORSVILLE,KY-155,12.3,24 HOURS,KYTC,1,  322039676394,
173,-85.5379520502449,38.2048413782146,174,MPW016375,SIG016375,ELECTRON,BLANKENBAKER,KY-913,1.44,24 HOURS,KYTC,1,  372436657624,
174,-85.6152108103098,38.2007122383117,175,MPW012401,SIG012401,SUMMERFIELD,MANNER DALE,,,24 HOURS,METRO,1,  382524234154,
175,-85.5778741505951,38.2700423212163,176,MPW014659,SIG014659,ASHMOOR,LA GRANGE,KY-146,3.23,24 HOURS,KYTC,1,  445201983707,
176,-85.5755914212587,38.2650973826974,177,MPW014793,SIG014793,CORPORATE CAMPUS,ORMSBY STATION,,,24 HOURS,METRO,1,  446870178974,
177,-85.5797899436685,38.2053409670842,178,MPW014483,SIG014483,PATTI,TAYLORSVILLE,KY-155,10.46,24 HOURS,KYTC,1,  499349886394,
178,-85.5707101527995,38.198674255862,179,MPW015009,SIG015009,COLLEGE,OLD SIX MILE,KY-155,9.77,24 HOURS,KYTC,1,  503812204764,
179,-85.6368512637897,38.279419717663,180,MPW011291,SIG011291,BROWNSBORO,I 264 RAMP,US-42,5.73,24 HOURS,KYTC,1,  528207249995,
